figure_category,figure_label,figure_description,cohort,endpoint,panel,score_type,mouse_treatment,n_samples,mean,median,sd,q25,q75,value_scale,raw_mean,raw_median,dataset_label,description
hybrid,Reconstructed translated PLSR with raw orthologue reference,Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.,mouse_cdaa_lanifibranor,Fibrosis stage,"Translated orthologues
scored with reconstructed human PLSR",score,healthy control,8,0.08381822358292099,0.09586398543293106,0.046162332205087094,0.05542864591581639,0.10750499591069687,min_max_normalized_within_panel,-44.21629709310714,-43.99006987031144,GSE269493 CDAA-HFD,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
hybrid,Reconstructed translated PLSR with raw orthologue reference,Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.,mouse_nlrp3,NAS/MAS score,"Raw mouse orthologues
scored with raw human PLSR",delta_from_healthy,Selonsertib,10,1.1518500910774703,1.2698193522876082,0.546872573936545,0.7908566631709318,1.3463116301845197,original_score_delta_from_healthy,1.1518500910774703,1.2698193522876082,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
hybrid,Reconstructed translated PLSR with raw orthologue reference,Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.,mouse_nlrp3,NAS/MAS score,"Raw mouse orthologues
scored with raw human PLSR",delta_from_healthy,disease control,5,1.594117722959802,1.4702724339434612,0.24102230065738087,1.4126218725369863,1.843357686983106,original_score_delta_from_healthy,1.594117722959802,1.4702724339434612,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
hybrid,Reconstructed translated PLSR with raw orthologue reference,Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.,mouse_nlrp3,NAS/MAS score,"Raw mouse orthologues
scored with raw human PLSR",delta_from_healthy,healthy control,10,-2.220446049250313e-16,-0.05124619300615163,0.17127372113891592,-0.07326530301790846,0.009142326766669706,original_score_delta_from_healthy,-2.220446049250313e-16,-0.05124619300615163,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
hybrid,Reconstructed translated PLSR with raw orthologue reference,Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.,mouse_nlrp3,NAS/MAS score,"Raw mouse orthologues
scored with raw human PLSR",score,Selonsertib,10,0.5990272045492012,0.6498854737348156,0.23576474320671972,0.4433976723950178,0.6828624104384561,min_max_normalized_within_panel,3.5990961143993543,3.717065375609492,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
hybrid,Reconstructed translated PLSR with raw orthologue reference,Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.,mouse_nlrp3,NAS/MAS score,"Raw mouse orthologues
scored with raw human PLSR",score,disease control,5,0.7896952314879243,0.7363037210083961,0.1039082293202981,0.7114497231055905,0.8971462153465967,min_max_normalized_within_panel,4.041363746281686,3.917518457265345,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
hybrid,Reconstructed translated PLSR with raw orthologue reference,Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.,mouse_nlrp3,NAS/MAS score,"Raw mouse orthologues
scored with raw human PLSR",score,healthy control,10,0.10244782961234981,0.08035484833986202,0.07383859934994888,0.0708620888471091,0.10638922002975618,min_max_normalized_within_panel,2.447246023321884,2.3959998303157324,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
hybrid,Reconstructed translated PLSR with raw orthologue reference,Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.,mouse_nlrp3,NAS/MAS score,"Translated all genes
scored with reconstructed human PLSR",delta_from_healthy,Selonsertib,10,6.025550645970191,5.9929138437649225,2.795530117958898,4.528560960321293,7.984582244372179,original_score_delta_from_healthy,6.025550645970191,5.9929138437649225,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
hybrid,Reconstructed translated PLSR with raw orthologue reference,Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.,mouse_nlrp3,NAS/MAS score,"Translated all genes
scored with reconstructed human PLSR",delta_from_healthy,disease control,5,7.311509808106225,7.3435718997413195,1.2885611030469284,6.44020300139059,8.331362610191347,original_score_delta_from_healthy,7.311509808106225,7.3435718997413195,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
hybrid,Reconstructed translated PLSR with raw orthologue reference,Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.,mouse_nlrp3,NAS/MAS score,"Translated all genes
scored with reconstructed human PLSR",delta_from_healthy,healthy control,10,-5.328853677766254e-16,0.03690584199343139,0.9301636185418256,-0.5374232246346411,0.6821723228376912,original_score_delta_from_healthy,-5.328853677766254e-16,0.03690584199343139,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
